,PropertyID,SaleDate,Town,Bedrooms,Bathroom,PropertyType,DistanceFromCBD,CarSpaces,Gardensqm,Landsqm,floorsqm,YearBuilt,Region,TownDensity,SalePrice
1785,5881,08/07/2017,Waverly,4,1.0,House,10.3,2.0,165.0,890.0,165.0,1970.0,ZoneB,6938.0,1580000.0
1786,2271,14/05/2016,Hillbrow,2,1.0,Flat,4.6,1.0,,0.0,,,ZoneB,11308.0,517000.0
1787,191,25/02/2017,Oyster Bay,4,,House,9.7,,,,,,ZoneB,5682.0,1820000.0
1788,974,25/02/2017,Waverly,3,2.0,House,10.7,2.0,,324.0,,1999.0,ZoneB,6938.0,1537000.0
1789,544,10/12/2016,Preston,4,2.0,Terrace,13.9,2.0,207.0,305.0,207.0,2012.0,ZoneB,10969.0,1185000.0
1790,1840,08/10/2016,Newcastle,4,2.0,House,9.2,2.0,,662.0,,,ZoneB,10412.0,1550000.0
1791,4970,06/05/2017,Fairfield,2,1.0,Flat,8.8,1.0,,0.0,,2009.0,ZoneA,14577.0,413000.0
1792,4055,07/05/2016,Penrith,3,1.0,Flat,6.1,2.0,,7170.0,,,ZoneB,13240.0,610000.0
1793,6667,16/09/2017,Carlingford,4,,Terrace,10.1,,,,,,ZoneB,7822.0,900000.0
1794,1145,28/05/2016,Greenwich,3,2.0,House,5.2,1.0,122.0,4676.0,122.0,2010.0,ZoneA,11918.0,740000.0
1795,5400,03/06/2017,Fairfield,4,1.0,House,8.4,2.0,540.0,540.0,540.0,1965.0,ZoneA,14577.0,830000.0
1796,1654,24/09/2016,Granville,2,1.0,Flat,8.0,1.0,,121.0,,1970.0,ZoneC,9264.0,405000.0
1797,1155,28/08/2016,Greenwich,3,2.0,House,5.2,1.0,130.0,280.0,130.0,1890.0,ZoneA,11918.0,1210000.0
1798,6257,29/07/2017,Waverly,2,,Flat,10.3,,,,,,ZoneB,6938.0,950000.0
1799,3334,04/06/2016,Kellyville,3,2.0,House,11.2,2.0,,623.0,,,ZoneA,21650.0,920000.0
1800,8640,09/12/2017,Granville,2,,Flat,7.5,,,,,,ZoneC,9264.0,706000.0
1801,1754,18/03/2017,Darlington,2,,Terrace,6.4,,,,,,ZoneC,7570.0,597000.0
1802,2807,22/05/2016,Malabar,2,1.0,Flat,5.5,1.0,65.0,0.0,65.0,2009.0,ZoneA,11364.0,460000.0
1803,6430,03/09/2017,Osbourne Park,2,1.0,Flat,6.2,1.0,64.0,,64.0,1980.0,ZoneC,6232.0,450000.0
1804,1452,15/10/2016,Chiswick,3,1.0,House,7.8,1.0,117.0,431.0,117.0,1970.0,ZoneA,11204.0,1000000.0
1805,9020,03/03/2018,Surrey Hills,2,,Flat,2.4,,,,,,ZoneA,14949.0,600000.0
1806,4374,23/04/2016,Denver,3,1.0,House,7.0,1.0,,195.0,,,ZoneC,6543.0,867000.0
1807,6792,19/08/2017,Kings Park,2,1.0,House,11.4,2.0,,,,,ZoneB,6795.0,1110000.0
1808,2269,13/08/2016,Hillbrow,2,1.0,Flat,4.6,1.0,,71.0,,,ZoneB,11308.0,630000.0
1809,8109,18/11/2017,Granville,3,1.0,House,7.5,1.0,,324.0,,,ZoneC,9264.0,1275000.0
1810,3481,17/09/2016,Kellyville,3,1.0,House,11.2,1.0,94.0,456.0,94.0,1960.0,ZoneA,21650.0,622500.0
1811,7172,26/08/2017,Fairfield,2,1.0,House,8.4,1.0,,,,1930.0,ZoneA,14577.0,950000.0
1812,6159,22/07/2017,Tempe,3,1.0,House,4.3,2.0,,523.0,,,ZoneC,6567.0,1310000.0
1813,6893,19/08/2017,Penrith,1,1.0,Flat,5.0,1.0,52.0,,52.0,2002.0,ZoneB,13240.0,465000.0
1814,6340,03/09/2017,Chipping Norton,4,2.0,House,9.7,2.0,,996.0,,,ZoneB,7809.0,2650000.0
1815,222,03/12/2016,Chipping Norton,4,2.0,House,9.2,2.0,185.0,647.0,185.0,1955.0,ZoneB,7809.0,1905000.0
1816,1080,18/03/2017,Greenwich,3,1.0,House,5.2,6.0,98.0,563.0,98.0,1960.0,ZoneA,11918.0,1260000.0
1817,7816,28/10/2017,Kellyville,2,,House,12.0,,,,,,ZoneA,21650.0,579000.0
1818,6674,16/09/2017,Chiswick,3,1.0,Terrace,6.7,1.0,104.0,771.0,104.0,2004.0,ZoneA,11204.0,880000.0
1819,2764,12/11/2016,Malabar,3,1.0,Terrace,5.5,2.0,108.0,184.0,108.0,2006.0,ZoneA,11364.0,865000.0
1820,7236,07/10/2017,Granville,3,,Flat,7.5,,,,,,ZoneC,9264.0,1020000.0
1821,8211,18/11/2017,Penrith,2,,Flat,5.0,,,,,,ZoneB,13240.0,975000.0
1822,4775,08/04/2017,Enfield,2,,House,13.0,,,,,,ZoneA,8870.0,671000.0
1823,4643,13/05/2017,Pennant Hills,2,1.0,House,7.8,3.0,134.3,633.0,134.3,1960.0,ZoneB,8920.0,1900000.0
1824,6299,29/07/2017,Haberfield,2,1.0,Flat,8.5,1.0,,133.0,,,ZoneA,7485.0,541000.0
1825,2931,18/06/2016,Haberfield,4,2.0,Terrace,9.9,2.0,,353.0,,,ZoneA,7485.0,640000.0
1826,4026,03/12/2016,Penrith,3,,House,6.1,,,,,,ZoneB,13240.0,1500000.0
1827,6226,22/07/2017,Surrey Hills,2,2.0,Flat,2.4,2.0,,2044.0,,,ZoneA,14949.0,592000.0
1828,3856,03/09/2016,Heckenberg,2,1.0,Flat,3.3,1.0,86.0,0.0,86.0,2003.0,ZoneB,14887.0,722000.0
1829,2680,22/05/2016,Osbourne Park,2,1.0,Flat,6.9,1.0,54.0,0.0,54.0,1970.0,ZoneC,6232.0,330000.0
1830,8101,18/11/2017,Granville,3,1.0,House,7.5,2.0,111.0,572.0,111.0,1950.0,ZoneC,9264.0,1110000.0
1831,7347,14/10/2017,Greenwich,2,,Flat,5.2,,,,,,ZoneA,11918.0,575000.0
1832,1305,07/05/2016,Carlingford,3,1.0,House,11.4,2.0,,461.0,,,ZoneB,7822.0,1170000.0
1833,9554,24/02/2018,Malabar,2,1.0,House,5.3,2.0,,377.0,,,ZoneA,11364.0,1380000.0
1834,5737,27/05/2017,Preston,4,,Terrace,13.8,,,,,,ZoneB,10969.0,1300000.0
1835,2816,24/09/2016,Malabar,2,1.0,House,5.5,1.0,100.0,178.0,100.0,1900.0,ZoneA,11364.0,1211000.0
1836,4834,20/05/2017,Hillbrow,4,1.0,House,4.6,2.0,,383.0,,,ZoneB,11308.0,2100000.0
1837,8425,06/01/2018,Preston,4,,Terrace,13.8,,,,,,ZoneB,10969.0,1389000.0
1838,8209,18/11/2017,Penrith,3,,House,5.0,,,,,,ZoneB,13240.0,1850000.0
1839,8678,09/12/2017,Wapping,3,2.0,House,5.4,2.0,,641.0,,,ZoneB,10331.0,1705000.0
1840,7194,26/08/2017,Penrith,2,1.0,Flat,5.0,1.0,,,,1970.0,ZoneB,13240.0,715000.0
1841,4545,29/04/2017,Preston,4,,Terrace,13.9,,,,,,ZoneB,10969.0,1275000.0
1842,5495,17/06/2017,Granville,2,1.0,House,7.5,1.0,122.0,337.0,122.0,1940.0,ZoneC,9264.0,1195000.0
1843,2670,18/03/2017,Osbourne Park,2,1.0,Flat,6.9,1.0,,0.0,,,ZoneC,6232.0,440000.0
1844,1885,16/07/2016,Newcastle,4,2.0,Terrace,9.2,2.0,,342.0,,,ZoneB,10412.0,1350000.0
1845,2672,18/03/2017,Osbourne Park,4,2.0,House,6.9,1.0,,627.0,,,ZoneC,6232.0,1275000.0
1846,8791,10/02/2018,Preston,3,2.0,House,13.8,1.0,126.0,,126.0,1940.0,ZoneB,10969.0,1200000.0
1847,6141,15/07/2017,Heckenberg,2,1.0,Flat,2.7,1.0,73.0,0.0,73.0,2005.0,ZoneB,14887.0,666000.0
1848,6289,29/07/2017,Hillbrow,2,1.0,Flat,5.3,1.0,,0.0,,,ZoneB,11308.0,580000.0
1849,99,28/08/2016,Tempe,3,,Terrace,5.9,,,,,,ZoneC,6567.0,840000.0
1850,7114,26/08/2017,Chiswick,2,1.0,Terrace,6.7,1.0,,600.0,,,ZoneA,11204.0,770000.0
1851,8935,03/03/2018,Denistone,4,2.0,House,13.8,2.0,,816.0,,,ZoneB,5454.0,1825000.0
1852,8648,09/12/2017,Newcastle,2,,Terrace,7.3,,,,,,ZoneB,10412.0,795000.0
1853,8297,25/11/2017,Newcastle,4,2.0,House,7.3,2.0,230.0,,230.0,1930.0,ZoneB,10412.0,3600000.0
1854,5408,03/06/2017,Fairfield,3,1.0,House,8.4,1.0,,545.0,,,ZoneA,14577.0,990000.0
1855,9361,17/03/2018,Kellyville,2,,Terrace,12.0,,,,,,ZoneA,21650.0,626000.0
1856,4392,27/11/2016,Denver,3,2.0,House,7.0,2.0,,456.0,,1970.0,ZoneC,6543.0,966000.0
1857,5563,17/06/2017,Heckenberg,2,1.0,Terrace,2.7,1.0,,0.0,,,ZoneB,14887.0,1050000.0
1858,1901,18/06/2016,Newcastle,3,1.0,House,9.2,2.0,,821.0,,,ZoneB,10412.0,2000000.0
1859,8556,06/01/2018,Surrey Hills,3,1.0,House,2.4,,,,,,ZoneA,14949.0,1000000.0
1860,3724,14/05/2016,Surrey Hills,3,2.0,House,2.6,2.0,120.0,129.0,120.0,1980.0,ZoneA,14949.0,1115000.0
1861,1890,17/09/2016,Newcastle,3,2.0,House,9.2,4.0,217.0,885.0,217.0,1910.0,ZoneB,10412.0,2825000.0
1862,8,04/06/2016,Tempe,3,2.0,House,5.9,2.0,128.0,285.0,128.0,1900.0,ZoneC,6567.0,971000.0
1863,1019,07/05/2016,Greenwich,2,1.0,Flat,5.2,1.0,61.0,0.0,61.0,1975.0,ZoneA,11918.0,445000.0
1864,7608,21/10/2017,Heckenberg,2,1.0,Flat,2.7,1.0,76.0,,76.0,1965.0,ZoneB,14887.0,590000.0
1865,4803,29/04/2017,Enfield,3,1.0,House,13.0,2.0,176.0,666.0,176.0,1960.0,ZoneA,8870.0,935000.0
1866,5624,24/06/2017,Granville,4,,House,7.5,,,,,,ZoneC,9264.0,1360000.0
1867,766,10/12/2016,Double Bay,2,,Flat,11.2,,,,,,ZoneB,10579.0,833000.0
1868,1441,10/12/2016,Chiswick,2,1.0,House,7.8,1.0,,597.0,,1960.0,ZoneA,11204.0,820000.0
1869,1176,04/06/2016,Pennant Hills,3,,House,7.8,,,,,,ZoneB,8920.0,1950000.0
1870,2172,18/06/2016,Denistone,2,1.0,Flat,13.7,2.0,,153.0,,1970.0,ZoneB,5454.0,750000.0
1871,4930,13/05/2017,Haberfield,3,1.0,House,9.9,1.0,129.0,0.0,129.0,2000.0,ZoneA,7485.0,585000.0
1872,5734,27/05/2017,Preston,4,2.0,House,13.8,5.0,363.0,612.0,363.0,2003.0,ZoneB,10969.0,1655000.0
1873,4646,13/05/2017,Pennant Hills,4,2.0,House,7.8,1.0,251.0,790.0,251.0,1890.0,ZoneB,8920.0,3550000.0
1874,9339,17/03/2018,Haberfield,3,1.0,House,8.5,2.0,,500.0,,,ZoneA,7485.0,830000.0
1875,6319,29/07/2017,Surrey Hills,2,1.0,Flat,2.4,2.0,,0.0,,2000.0,ZoneA,14949.0,927000.0
1876,9285,17/03/2018,Darlington,3,2.0,Terrace,5.1,2.0,,148.0,,,ZoneC,7570.0,820000.0
1877,272,14/05/2016,Chipping Norton,3,1.0,House,9.2,1.0,,542.0,,,ZoneB,7809.0,980000.0
1878,1959,03/12/2016,Enfield,3,,House,13.0,,,,,,ZoneA,8870.0,800000.0
1879,61,19/11/2016,Tempe,2,2.0,Flat,5.9,1.0,,0.0,,,ZoneC,6567.0,540000.0
1880,8417,06/01/2018,Chipping Norton,3,,Flat,9.7,,,,,,ZoneB,7809.0,1451000.0
1881,8599,09/12/2017,Double Bay,3,3.0,Terrace,10.5,2.0,,1000.0,,,ZoneB,10579.0,2650000.0
1882,4117,18/03/2017,Penrith,3,,House,6.1,,,,,,ZoneB,13240.0,1315000.0
1883,4139,22/05/2016,Penrith,3,,House,6.1,,,,,,ZoneB,13240.0,1345000.0
1884,1844,10/09/2016,Newcastle,4,,House,9.2,,,,,,ZoneB,10412.0,2100000.0
1885,6259,29/07/2017,Greenwich,4,2.0,House,5.2,0.0,,256.0,,,ZoneA,11918.0,1080000.0
1886,6925,23/09/2017,Greenwich,3,1.0,House,5.2,1.0,,,,,ZoneA,11918.0,1247000.0
1887,9155,17/02/2018,Chester Hill,1,,Flat,3.5,,,,,,ZoneB,8648.0,532888.0
1888,1161,30/07/2016,Greenwich,2,1.0,House,5.2,1.0,157.0,159.0,157.0,1930.0,ZoneA,11918.0,755000.0
1889,9259,17/03/2018,Pennant Hills,2,,Flat,7.7,,,,,,ZoneB,8920.0,701000.0
1890,4520,06/05/2017,Preston,4,3.0,House,13.9,2.0,200.0,635.0,200.0,1950.0,ZoneB,10969.0,1515000.0
1891,6499,09/09/2017,Preston,3,2.0,House,13.8,1.0,,,,,ZoneB,10969.0,1285000.0
1892,1562,07/11/2016,Granville,2,1.0,Flat,8.0,3.0,55.0,0.0,55.0,1975.0,ZoneC,9264.0,370000.0
1893,5738,27/05/2017,Preston,3,2.0,Terrace,13.8,2.0,,225.0,,,ZoneB,10969.0,955000.0
1894,1128,27/06/2016,Greenwich,3,2.0,Terrace,5.2,1.0,118.0,110.0,118.0,2000.0,ZoneA,11918.0,640000.0
1895,1216,16/04/2016,Pennant Hills,3,2.0,House,7.8,0.0,213.0,584.0,213.0,1920.0,ZoneB,8920.0,1800000.0
1896,4912,08/04/2017,Liverpool,2,1.0,Flat,11.8,1.0,74.0,0.0,74.0,1970.0,ZoneB,3578.0,437500.0
1897,9223,17/03/2018,Preston,2,,Terrace,13.8,,,,,,ZoneB,10969.0,915000.0
1898,3825,27/06/2016,Surrey Hills,3,2.0,Terrace,2.6,1.0,,80.0,,,ZoneA,14949.0,1012000.0
1899,5129,29/04/2017,Penrith,2,1.0,Flat,6.1,1.0,54.0,0.0,54.0,2004.0,ZoneB,13240.0,482000.0
1900,9462,24/02/2018,Carlingford,3,1.0,House,10.1,2.0,,594.0,,,ZoneB,7822.0,1410000.0
1901,7530,21/10/2017,Enfield,2,,Terrace,11.2,,,,,,ZoneA,8870.0,515000.0
1902,7582,21/10/2017,Fairfield,3,2.0,House,8.4,1.0,,545.0,,,ZoneA,14577.0,1201000.0
1903,6713,16/09/2017,Abbotsford,3,1.0,House,8.4,2.0,117.0,,117.0,2002.0,ZoneB,8801.0,1015000.0
1904,8598,09/12/2017,Preston,3,1.0,House,13.8,4.0,120.0,753.0,120.0,1950.0,ZoneB,10969.0,1430000.0
1905,7973,11/11/2017,Liverpool,2,,Flat,11.4,,,,,,ZoneB,3578.0,630000.0
1906,9191,17/02/2018,Denver,3,2.0,House,6.3,1.0,90.0,465.0,90.0,1920.0,ZoneC,6543.0,970000.0
1907,4991,20/05/2017,Fairfield,2,1.0,House,8.8,1.0,,405.0,,,ZoneA,14577.0,800000.0
1908,4583,13/05/2017,Waverly,4,2.0,House,10.7,1.0,,596.0,,,ZoneB,6938.0,1630000.0
1909,8717,09/12/2017,Fairfield,2,1.0,House,8.4,0.0,109.0,,109.0,1890.0,ZoneA,14577.0,780000.0
1910,274,14/05/2016,Chipping Norton,7,3.0,House,9.2,3.0,529.0,637.0,529.0,2008.0,ZoneB,7809.0,2600000.0
1911,2527,10/12/2016,Abbotsford,5,2.0,House,11.2,4.0,267.0,837.0,267.0,1919.0,ZoneB,8801.0,4802500.0
1912,9203,17/03/2018,Oyster Bay,5,2.0,House,7.9,2.0,281.0,1280.0,281.0,2006.0,ZoneB,5682.0,2801000.0
1913,2968,27/11/2016,Haberfield,2,1.0,House,9.9,1.0,,428.0,,,ZoneA,7485.0,720000.0
1914,3495,18/03/2017,Kellyville,3,2.0,House,11.2,2.0,137.0,456.0,137.0,1970.0,ZoneA,21650.0,655000.0
1915,2873,06/08/2016,Haberfield,2,,Terrace,9.9,,,,,,ZoneA,7485.0,480000.0
1916,5768,27/05/2017,Granville,2,1.0,House,7.5,6.0,105.0,856.0,105.0,1950.0,ZoneC,9264.0,1980000.0
1917,8607,09/12/2017,Waverly,5,3.0,House,10.3,2.0,,638.0,,,ZoneB,6938.0,2375000.0
1918,9133,17/02/2018,Hillbrow,2,1.0,House,5.3,0.0,,188.0,,,ZoneB,11308.0,1401000.0
1919,1469,18/06/2016,Chiswick,3,1.0,House,7.8,2.0,,255.0,,1920.0,ZoneA,11204.0,885000.0
1920,7533,21/10/2017,Denistone,4,3.0,House,13.8,2.0,320.0,420.0,320.0,2011.0,ZoneB,5454.0,2000000.0
1921,6425,03/09/2017,Wapping,4,2.0,House,5.4,2.0,,838.0,,,ZoneB,10331.0,3060000.0
1922,9604,24/02/2018,Heckenberg,3,2.0,House,2.7,1.0,,298.0,,,ZoneB,14887.0,2855000.0
1923,9486,24/02/2018,Darlington,3,1.0,House,5.1,0.0,107.0,219.0,107.0,1900.0,ZoneC,7570.0,945000.0
1924,9558,24/02/2018,Malabar,4,2.0,House,5.3,2.0,,516.0,,,ZoneA,11364.0,2190000.0
1925,1852,10/12/2016,Newcastle,3,2.0,House,9.2,2.0,,669.0,,,ZoneB,10412.0,1275000.0
1926,7675,28/10/2017,Waverly,3,2.0,Terrace,10.3,2.0,,,,,ZoneB,6938.0,1500000.0
1927,5056,06/05/2017,Surrey Hills,2,1.0,House,2.6,0.0,,166.0,,,ZoneA,14949.0,1110000.0
1928,4957,13/05/2017,Chester Hill,2,,House,3.8,,,,,,ZoneB,8648.0,1000000.0
1929,8544,06/01/2018,Kellyville,3,1.0,House,12.0,2.0,123.0,275.0,123.0,1950.0,ZoneA,21650.0,775000.0
1930,2538,14/05/2016,Abbotsford,5,3.0,House,11.2,2.0,,488.0,,,ZoneB,8801.0,2500000.0
1931,1180,04/06/2016,Pennant Hills,2,1.0,Flat,7.8,1.0,56.0,0.0,56.0,2011.0,ZoneB,8920.0,430000.0
1932,5201,01/07/2017,Kings Park,3,1.0,House,11.4,1.0,114.0,401.0,114.0,1970.0,ZoneB,6795.0,1045000.0
1933,6240,22/07/2017,Denver,2,1.0,House,6.3,0.0,,197.0,,,ZoneC,6543.0,1044000.0
1934,4560,13/05/2017,Double Bay,3,2.0,Flat,11.2,1.0,,188.0,,,ZoneB,10579.0,1392000.0
1935,791,15/10/2016,Double Bay,1,1.0,Flat,11.2,1.0,40.0,0.0,40.0,1965.0,ZoneB,10579.0,375000.0
1936,784,13/08/2016,Double Bay,3,1.0,Flat,11.2,2.0,116.0,277.0,116.0,1950.0,ZoneB,10579.0,1266000.0
1937,4911,08/04/2017,Liverpool,5,2.0,House,11.8,2.0,228.0,699.0,228.0,1925.0,ZoneB,3578.0,2250000.0
1938,8928,03/03/2018,Darlington,1,,Flat,5.1,,,,,,ZoneC,7570.0,343000.0
1939,4354,16/04/2016,Denver,2,1.0,House,7.0,3.0,,539.0,,,ZoneC,6543.0,822000.0
1940,7453,14/10/2017,Leichhardt,1,,Flat,7.0,,,,,,ZoneA,8870.0,377000.0
1941,2870,04/06/2016,Haberfield,3,1.0,House,9.9,2.0,111.0,568.0,111.0,1960.0,ZoneA,7485.0,731000.0
1942,734,04/06/2016,Double Bay,4,1.0,House,11.2,2.0,,732.0,,,ZoneB,10579.0,2910000.0
1943,1498,25/02/2017,Chiswick,3,1.0,House,7.8,3.0,112.0,336.0,112.0,1950.0,ZoneA,11204.0,1025000.0
1944,3854,03/09/2016,Heckenberg,2,,Flat,3.3,,,,,,ZoneB,14887.0,788750.0
1945,5173,20/05/2017,Denver,3,2.0,House,7.0,1.0,126.0,390.0,126.0,1980.0,ZoneC,6543.0,750000.0
1946,512,06/08/2016,Preston,4,2.0,Terrace,13.9,2.0,180.0,321.0,180.0,2006.0,ZoneB,10969.0,1160000.0
1947,9612,24/02/2018,Penrith,2,,Flat,5.0,,,,,,ZoneB,13240.0,670000.0
1948,7147,26/08/2017,Wapping,4,3.0,House,5.4,2.0,,523.0,,,ZoneB,10331.0,2045000.0
1949,2325,27/11/2016,Hillbrow,3,2.0,House,4.6,1.0,,151.0,,,ZoneB,11308.0,1980000.0
1950,2427,18/03/2017,Wapping,4,1.0,House,5.6,1.0,242.0,650.0,242.0,1930.0,ZoneB,10331.0,2265000.0
1951,3083,24/09/2016,Chester Hill,2,1.0,House,3.8,1.0,,108.0,,,ZoneB,8648.0,790000.0
1952,8413,06/01/2018,Oyster Bay,4,3.0,House,7.9,3.0,,,,,ZoneB,5682.0,1700000.0
1953,5559,17/06/2017,Surrey Hills,1,1.0,Flat,2.4,1.0,,1347.0,,2003.0,ZoneA,14949.0,534000.0
1954,7392,14/10/2017,Wapping,2,,Flat,5.4,,,,,,ZoneB,10331.0,580000.0
1955,9265,17/03/2018,Chiswick,2,1.0,House,6.7,1.0,82.0,390.0,82.0,1948.0,ZoneA,11204.0,905000.0
1956,1800,03/09/2016,Newcastle,2,1.0,House,9.2,2.0,,653.0,,,ZoneB,10412.0,1699000.0
1957,86,27/06/2016,Tempe,3,1.0,Flat,5.9,3.0,,0.0,,1972.0,ZoneC,6567.0,487500.0
1958,6113,15/07/2017,Osbourne Park,2,1.0,House,6.2,1.0,,172.0,,1900.0,ZoneC,6232.0,951000.0
1959,6770,16/09/2017,Penrith,3,,House,5.0,,,,,,ZoneB,13240.0,1900000.0
1960,1996,10/12/2016,Enfield,4,1.0,House,13.0,4.0,124.0,606.0,124.0,1956.0,ZoneA,8870.0,702000.0
1961,3098,27/11/2016,Chester Hill,2,1.0,House,3.8,1.0,,347.0,,,ZoneB,8648.0,1180000.0
1962,3941,15/10/2016,Heckenberg,3,3.0,House,3.3,2.0,175.0,191.0,175.0,1890.0,ZoneB,14887.0,3000000.0
1963,3069,22/05/2016,Chester Hill,2,1.0,House,3.8,0.0,,112.0,,,ZoneB,8648.0,1130000.0
1964,6192,22/07/2017,Enfield,2,1.0,Flat,11.2,2.0,201.0,201.0,201.0,2000.0,ZoneA,8870.0,493000.0
1965,8524,06/01/2018,Fairfield,3,1.0,House,8.4,3.0,,426.0,,,ZoneA,14577.0,1185000.0
1966,1460,17/09/2016,Chiswick,3,2.0,Terrace,7.8,2.0,168.0,0.0,168.0,,ZoneA,11204.0,590000.0
1967,3130,04/03/2017,Fairfield,5,5.0,House,8.8,3.0,5.0,199.0,5.0,,ZoneA,14577.0,630000.0
1968,9457,24/02/2018,Pennant Hills,3,2.0,House,7.7,2.0,172.0,968.0,172.0,2007.0,ZoneB,8920.0,1550000.0
1969,2992,03/12/2016,Chester Hill,6,4.0,House,3.8,2.0,,353.0,,,ZoneB,8648.0,1800000.0
1970,5275,01/07/2017,Surrey Hills,4,,House,2.4,,,,,,ZoneA,14949.0,2200000.0
1971,2919,16/04/2016,Haberfield,3,,House,9.9,,,,,,ZoneA,7485.0,985000.0
1972,2347,03/12/2016,Wapping,2,2.0,Flat,5.6,1.0,,0.0,,,ZoneB,10331.0,562500.0
1973,8955,03/03/2018,Abbotsford,6,4.0,House,8.4,3.0,,833.0,,,ZoneB,8801.0,4700000.0
1974,6537,09/09/2017,Hillbrow,2,1.0,Flat,5.3,1.0,,,,,ZoneB,11308.0,463000.0
1975,4494,20/05/2017,Chipping Norton,2,2.0,Flat,9.2,1.0,,196.0,,1994.0,ZoneB,7809.0,800000.0
1976,8492,06/01/2018,Hillbrow,2,,Flat,5.3,,,,,,ZoneB,11308.0,822500.0
1977,8444,06/01/2018,Greenwich,2,1.0,House,5.2,1.0,75.0,178.0,75.0,1900.0,ZoneA,11918.0,1011000.0
1978,1218,16/04/2016,Pennant Hills,3,,House,7.8,,,,,,ZoneB,8920.0,2200000.0
1979,6878,19/08/2017,Fairfield,3,1.0,House,8.4,2.0,,464.0,,,ZoneA,14577.0,1001000.0
1980,3936,15/10/2016,Heckenberg,2,1.0,Flat,3.3,1.0,,0.0,,1960.0,ZoneB,14887.0,832000.0
1981,2239,08/10/2016,Hillbrow,1,1.0,Flat,4.6,1.0,,0.0,,1975.0,ZoneB,11308.0,365000.0
1982,4553,08/04/2017,Double Bay,4,4.0,Terrace,11.2,2.0,292.0,473.0,292.0,2013.0,ZoneB,10579.0,2900000.0
1983,2939,19/11/2016,Haberfield,2,1.0,House,9.9,1.0,,558.0,,,ZoneA,7485.0,474000.0
1984,4952,08/04/2017,Chester Hill,2,1.0,House,3.8,2.0,,288.0,,,ZoneB,8648.0,1332000.0
1985,8099,18/11/2017,Granville,1,,Flat,7.5,,,,,,ZoneC,9264.0,322000.0
1986,4057,07/05/2016,Penrith,1,1.0,Flat,6.1,1.0,53.0,0.0,53.0,1998.0,ZoneB,13240.0,400000.0
1987,8040,18/11/2017,Chipping Norton,3,,Terrace,9.7,,,,,,ZoneB,7809.0,1320000.0
1988,8996,03/03/2018,Fairfield,3,1.0,House,8.4,1.0,,428.0,,,ZoneA,14577.0,1015000.0
1989,8689,09/12/2017,Malabar,3,1.0,House,5.3,,,262.0,,,ZoneA,11364.0,1090000.0
1990,251,08/10/2016,Chipping Norton,5,4.0,House,9.2,2.0,154.0,624.0,154.0,1967.0,ZoneB,7809.0,3690000.0
1991,1835,07/11/2016,Newcastle,4,2.0,House,9.2,3.0,143.0,553.0,143.0,1910.0,ZoneB,10412.0,2077000.0
1992,8369,25/11/2017,Fairfield,3,1.0,House,8.4,2.0,,449.0,,,ZoneA,14577.0,1045000.0
1993,6177,22/07/2017,Greenwich,4,3.0,House,5.2,6.0,238.0,733.0,238.0,1950.0,ZoneA,11918.0,1790000.0
1994,6697,16/09/2017,Denistone,4,2.0,House,13.8,2.0,,620.0,,1993.0,ZoneB,5454.0,2550000.0
1995,6517,09/09/2017,Granville,3,2.0,House,7.5,3.0,,,,,ZoneC,9264.0,1527500.0
1996,7203,26/08/2017,Leichhardt,3,1.0,House,7.0,2.0,151.0,470.0,151.0,1950.0,ZoneA,8870.0,1271000.0
1997,8635,09/12/2017,Granville,2,,Flat,7.5,,,,,,ZoneC,9264.0,700000.0
1998,8133,18/11/2017,Denistone,2,,Flat,13.8,,,,,,ZoneB,5454.0,1081000.0
1999,5976,12/08/2017,Waverly,2,1.0,Flat,10.3,2.0,106.0,275.0,106.0,1970.0,ZoneB,6938.0,890000.0
2000,1578,10/12/2016,Granville,3,1.0,House,8.0,3.0,125.0,533.0,125.0,1955.0,ZoneC,9264.0,1226000.0
2001,1826,07/05/2016,Newcastle,3,2.0,House,9.2,1.0,134.0,704.0,134.0,1940.0,ZoneB,10412.0,1600000.0
2002,1007,04/06/2016,Greenwich,2,1.0,Flat,5.2,1.0,66.0,0.0,66.0,2000.0,ZoneA,11918.0,410000.0
2003,3996,27/11/2016,Heckenberg,3,,House,3.3,,,,,,ZoneB,14887.0,1750000.0
2004,5849,27/05/2017,Kellyville,2,2.0,Terrace,12.0,1.0,102.0,151.0,102.0,2015.0,ZoneA,21650.0,575000.0
2005,3622,28/05/2016,Kellyville,3,,Flat,11.2,,,,,,ZoneA,21650.0,550000.0
2006,7125,26/08/2017,Newcastle,4,2.0,House,7.3,2.0,324.0,,324.0,1925.0,ZoneB,10412.0,2850000.0
2007,4795,20/05/2017,Enfield,3,1.0,Terrace,13.0,2.0,142.6,258.0,142.6,2001.0,ZoneA,8870.0,595000.0
2008,9015,03/03/2018,Kellyville,3,,Flat,12.0,,,,,,ZoneA,21650.0,695000.0
2009,9199,17/03/2018,Tempe,3,2.0,House,4.3,2.0,126.0,351.0,126.0,1900.0,ZoneC,6567.0,1310000.0
2010,5177,22/04/2017,Denver,3,2.0,Terrace,7.0,0.0,170.0,152.0,170.0,2012.0,ZoneC,6543.0,1120000.0
2011,3840,27/11/2016,Surrey Hills,4,1.0,House,2.6,0.0,144.0,434.0,144.0,1900.0,ZoneA,14949.0,1775000.0
